id,name,mean,asco,username,confirm,likes,rating,total_rate
232,Desolate,"שומם, נטוש",מאד מזכיר את המילה isolate(לבודד) ◄ לבודד משהו זה לעשות אותו שומם ונטוש,יקיר,1,0,0.0,0
233,Collision,התנגשות,כל השיניים כואבות לי כתוצאה מההתנגשות איתה,יקיר,1,0,0.0,0
234,Encourage,לעודד,"בניסיון לשבור את שיא הזמן(age)בתוך בקוביית קרח , הקהל עודד אותו &quot;אין קור! אין קור!&quot; (encour)",יקיר,1,0,0.0,0
235,Enhance,להעצים,האוהדים חושבים שלקבוצה אין חן(enhan) ולכן הם העצימו את המחאות נגדם.,יקיר,1,0,0.0,0
237,Equality,שִׁוְיוֹן,מזכיר את המילה &quot; קו *המשווה* &quot; -equator(יש אסוציאציה באתר),יקיר,1,0,0.0,0
238,Equates,"להשוות , להתאים",מזכיר את המילה equality (שויון) ,יקיר,1,0,0.0,0
239,Evolved,התפתח,נגזר מהמילה evolution(אבולוציה -התפתחות),יקיר,1,0,0.0,0
240,Exclude,"להרחיק, לגרש",היא גירשה את האקס(ex) שלה עד לוד(lude),יקיר,1,0,0.0,0
241,Excuse,תירוץ,האקס(ex) שלה כל פעם השתמש(use) בתירוץ אחר למה הוא מאחר - בגלל זה הם נפרדו,יקיר,1,0,0.0,0
242,Contend,"להתמודד, להיאבק",הוא היה חייב להתמודד ולהיאבק עם הנטייה שלו לגנוב דברים,יקיר,1,0,0.0,0
247,Extract,להפיק,Ex(תחילית חיצוני) trac(דיסק- track): הוא הוציא (להפוך לחיצוני )דיסק - הוא הפיק,יקיר,1,0,0.0,0
248,Genuine,"אמיתי, מקורי","Gen(גנים) ◄ זה לא מנותח , זה הגנים שלו כך - זה אמיתי",יקיר,1,0,0.0,0
249,Grant,העניק,אברם גרנט(grant) העניק לצ'לסי גביע אלופות,יקיר,1,0,0.0,0
250,Dash,"זינוק ,ריצה מהירה ,למהר,לזנק",דשה (dasha ) האצנית הרוסייה המהוללת מזנקת כל תחרות ופותחת בריצה מהירה על המסלול,נעה לין,1,0,0.0,0
251,Dedicate,להקדיש,אבא (dedi) הקדיש לקייט (cate) המון זמן כדי לטפל בה,נעה לין,1,0,0.0,0
252,Dedicate,להקדיש,אבא מקדיש המון זמן לחתול שלו,יקיר,1,0,0.0,0
253,Landmark,ציון דרך,"Mark(סימן) , land (קרקע) - ציון דרך הוא סימן הנעשה על הקרקע למציאת מקום",יקיר,1,0,0.0,0
254,Landscape,נוף,"Land(ארץ), scape(מזכיר קצת את המילה משקפת telescope) - כדי לראות את הנוף צריך משקפת",יקיר,1,0,0.0,0
255,Mayor,ראש העיר,אור נהיה ראש העיר בחודש מאי,יקיר,1,0,0.0,0
256,Mediate,"לגשר , לתווך",קשור למילה מידיום(medium) - אדם שמאמינים כי הוא מתווך בין עולם המתים לעולם החיים,יקיר,1,0,0.0,0
257,Mediocre,בינוני(במובן שלילי),כמו שבחולצות יש מידת מדיום שהיא מידת בינונית ,יקיר,1,0,0.0,0
258,Diagonal ,אלכסוני,רחוב הדיאגונל בברצלונה הוא רחוב שחוצה אותה באלכסון, נעה לין,1,0,0.0,0
259,Dial,לחייג,אני מחייגת אליה שתתן לי דוא״ל (Doal) זה דומה לdial,נעה לין,1,0,0.0,0
260,Incentive,תמריץ,הוא העלה את משכורתו בסנט (in cent) וזה שימש לו כתמריץ,יקיר,1,0,0.0,0
261,Indifference,אדישות,Indifference(לא- שונה ◄ שווה ) ◄שויון נפש = אדישות,יקיר,1,0,0.0,0
262,Intersection,צומת,(inter - תחילית בין ) section (חלק) צומת הוא מקום היוצר קשר בין חלקים,יקיר,1,0,0.0,0
263,Miserable,אומלל,"הם מייסרים(miser) אותו , הוא ממש אומלל",יקיר,1,0,0.0,0
264,Offshore,חוץ לארץ,אי אפשר לקחת לחו&quot;ל עוף ושור,יקיר,1,1,5.0,5
265,Orbit,"לחוג, להסתובב",אובריט הוא שם של מסטיק ◄ מסטיק עגול יכול להסתובב על השולחן,יקיר,1,1,3.0,3
266,Plot,עלילה,"בטעות , הוא &quot;פלט&quot; (פלוט ◄ plot) את סוף העלילה ",יקיר,1,0,0.0,0
267,Promote,לקדם,מכיל את המילה &quot;פרומו&quot; - פרומו הוא קטע וידאו קצר לקידום משהו,יקיר,1,0,0.0,0
268,Proponent,תומך,אני תמיד בעד(pro - תחילית בעד) לאן שהיא פונית(ponnet) - אני תומך שלה,יקיר,1,0,0.0,0
269,Prosperity,"צמיחה, שגשוג","(לצופי הסדרה &quot;שנות ה80&quot;) שלום אסייג אמר - אם פרוספר איתי , תהיה לי צמיחה ושגשוג (כי אז אביו נותן לו גב)",יקיר,1,0,0.0,0
270,Pump,"שאיבה , לשאוב",פומפה(דומה pump) היא כלי שאיבה המשמש לפתיחת סתימות,יקיר,1,0,0.0,0
271,Renovate,"לחדש, לשפץ",הוא החליט לשפץ את ה&quot;רנו&quot;(reno) ואת(v-ate) הבית,יקיר,1,0,0.0,0
272,Skyrocket,להאמיר (לעלות בהדרגה),הטיל(rocket) האמיר לשמיים(sky) במהרה,יקיר,1,0,0.0,0
273,Steamship,אוניית קיטור,"Steam(אדים) , ship(אוניה) - אוניית קיטור (קיטור = אד)",יקיר,1,0,0.0,0
274,Stricken,מוכה,מישהו &quot;ריקן&quot;(ricken) עליו את כל העצבים ועכשיו הוא מוכה,יקיר,1,0,0.0,0
275,Alternative,חלופי,Alter(אִלתר) נתיב(native) - הוא היה חייב למצוא דרך חלופית אז הוא אלתר נתיב,יקיר,1,0,0.0,0
276,Innate,מלידה,מזכירה את המילה נטע - &quot;הדבר נטוע בו מלידה - זה מולד&quot;,יקיר,1,0,0.0,0
277,Automobile,מכונית,Auto(אותו) mobile(מוביל) - הרכב של מוביל אותו לעבודה כל יום,יקיר,1,0,0.0,0
278,Ashame,בושה,כשאדם מרגיש אשם(asham) הוא חש בושה,יקיר,1,0,0.0,0
279,Assume,להניח,דומה למילה אשם - להאשים זה להניח שמישהו ביצע את העבירה,יקיר,1,0,0.0,0
280,Lobby,לשדל,לובי - מכיל את המילה לב - הוא ניסה להשפיע על ליבו ולשדל אותו לעשות מעשים אסורים,יקיר,1,0,0.0,0
281,Scatter,לפזר,כשהסקייטר רוכב שערו מתפזר ברוח,רוני,1,0,0.0,0
282,Poacher,"מסיג גבול, צייד לא מורשה","Po(פה), acher(אסר) - פה אסור לצוד",יקיר,1,0,0.0,0
283,Settle,להתיישב,דומה למילה sit(לשבת),יקיר,1,0,0.0,0
284,Terrify,"להפחיד, להבהיל",דומה למילה terror - להשליט טרור זה להפחיד ולהביל אנשים,יקיר,1,0,0.0,0
285,Obst,מיושן,"סולת זה מיושן, רק זקנים אוכלים את זה!",חן,1,0,0.0,0
286,Inquire,לשאול,הוא רצה לדעת אם הן(in- אכן) קרה(quira) הדבר - אז הוא שאל,יקיר,1,0,0.0,0
287,Intervene,להתערב,"Inter - דומה למילה enter(להיכנס) , vene (דומה למילה בין) - הוא היה צריך להיכנס ביניהם ולהתערב בסכסוך",יקיר,1,0,0.0,0
288,Neglect,"להזניח, הזנחה",Negl(נגלה) ect(קט) - זה נגלה לו כדבר קטן - ולכן הוא מזניח אותו,יקיר,1,0,0.0,0
289,Obedience,ציות,Obed(עובד◄ עבד) nce(נשא) - הוא נשא(לקח) לו עבד שיציית לו,יקיר,1,0,0.0,0
290,Piece,יצירה,נשמע כמו פסל - פסל הוא סוג של יצירה,יקיר,1,0,0.0,0
291,Rear,"לטפח, לגדל",ראה(re) ו-ar(הר) - הוא ראה בו הר של פוטנציאל והחליט לטפח אותו,יקיר,1,0,0.0,0
292,Reconcile,להתפייס,כדי להתפייס צריך לעשות ריקון(recon) וסילוק(cil) של הכעסים,יקיר,1,0,0.0,0
293,Revoke,"לבטל, לשלול",דומה למילה רווק - מי שרוצה להיות שוב רווק רוצה לבטל את הזוגיות שלו,יקיר,1,0,0.0,0
294,Screen,לסרוק,"כאשר סורקים משהו במכונת שיקוף , תוכנו מופיע בצג(screen)",יקיר,1,0,0.0,0
295,Stride,"לצעוד, לפסוע","הוא לא יכל לשבת(sit) כל הנסיעה(ride) , ולכן הוא התחיל לצעוד בתוך האוטובוס",יקיר,1,0,0.0,0
296,Strife,"מאבק, עימות",כולל את המילה ריב(rife) - לריב עם מישהו להיאבק עימו,יקיר,1,0,0.0,0
297,Spark,"גיץ,ניצוץ","יש (s-has) הרבה גיצים בפארק(park) , ביום העצמאות מכיוון שכולם עושים שם מנגל",יקיר,1,0,0.0,0
298,Stricken,מוכה,Str(סטר) - rickenn(ריקן) - כדי לרוקן את כעסיו הוא סטר לחברו המוכה,יקיר,1,0,0.0,0
300,Strife,"מאבק, עימות",הוא סטר(str) לו וכך נוצר הריב(rif),יקיר,1,0,0.0,0
301,Obesity,השמנת יתר,הם האביסו(פיטמו) אותו וכעת הוא סובל מהשמנת יתר,יקיר,1,0,0.0,0
302,Prompted,הביא לידי,טד(ted) הביא לידי כך שהנשף(prom) יבוטל,יקיר,1,0,0.0,0
303,Restrict,להגביל,ריק(ric) הגביל את שעות המנוחה(rest) שלו לשעתיים בלבד,יקיר,1,0,0.0,0
304,Revoke,"לבטל, לשלול","Re(ראה), voke(פקר) - הפקרה זהו ביטול של בעלות",יקיר,1,0,0.0,0
305,Screen,לסנן,"בשימוש במסך , רצוי לסנן קרינה של האור הכחול",יקיר,1,0,0.0,0
306,Severe,חמור,נשמע כמו &quot;סיביר&quot; - תנאי המזג האוויר בסיביר הם חמורים ביותר,יקיר,1,0,0.0,0
307,Sorrow,צער,המילה נשמעת כמו &quot;צער&quot; (s משמשת כ-צ'),יקיר,1,0,0.0,0
308,Sufficient,מספיק,מכיל את המילה (suff = סף ) ◄ סף קבלה הוא הערך המספיק כדי להתקבל למקום כלשהוא,יקיר,1,0,0.0,0
309,Superfluous,"מיותר, עודף",יש לו כל כך הרבה(סופר-super ) &quot;פלוס&quot; (floous-כסף בסלנג) - עד שאומרים עליו שיש לו כסף מיותר,יקיר,1,0,0.0,0
310,Vain,"לשוא , חסר תועלת",בו(vo) אין (ain) - אין בו שום ערך ותועלת,יקיר,1,0,0.0,0
311,Vain,שחצן,שחצן חושב: &quot;אני הכי טוב ואין(vain) עוד אחרים מלבדי&quot;,יקיר,1,0,0.0,0
313,Abide,לציית,"Bide דומה בהגייה ל-bite, נשיכה. לציית בצבא זה מבאס, כמו לקבל נשיכה.",מעין,1,0,0.0,0
314,Abundance,שפע,"Abun= כמעט about , וריקוד. &quot;על ריקוד&quot;- כשמדמיינים הופעה של ריקוד זה מזכיר שפע! ",מעין,1,0,0.0,0
315,Abuse,"לנצל, להתעלל ; התעללות, ניצול",Buse נשמע כמו בוז. בוז למי שמתעלל!!!!!! ,מעין,1,0,0.0,0
316,Accumulate,"לצבור, לאסוף ","Accum- נשמע כמו קיום בעברית, late= מאוחר. ככל שנהיה &quot;מאוחר&quot; בקיום, הבן אדם צובר ידע, אוסף ניסיון. ",מעין,1,0,0.0,0
317,Diminish,הצטמצם,"די 'מיני' ש - מיני, קטן, הוא נהפך למיני, הצטמצם",מיכל,1,0,0.0,0
318,Apparatus,מנגנון,לפרה(para) אין מנגון שיכול לגרום לה לטוס(atus),יקיר,1,0,0.0,0
319,Combat,לתקוף,הוא רצה לקום(com) עם מחבט(bat) ולתקוף אותו,יקיר,1,0,0.0,0
320,Grand,"גדול,מרשים",קיצור של המילה גרנדיוזי,יקיר,1,0,0.0,0
321,Gunpowder,אבק שריפה,"Gun(אקדח) , powder(אבקת פודרה) - אבק שריפה היא אבקה הנפלטת מאקדח",יקיר,1,0,0.0,0
322,Herd,עדר,בהיפוך אותיות קטן - מתקבלת המילה עדר,יקיר,1,0,0.0,0
323,Herd,לאסוף,"כדי ליצור עדר (herd) , צריך לאסוף את כולם למקום אחד",יקיר,1,0,0.0,0
324,Immoral,לא מוסרי,"Im(תחילית שלילה) , moral(מוסר - אדם מורלי - אדם מוסרי) ◄ לא מוסרי",יקיר,1,0,0.0,0
325,Independence,עצמאות,In(תחילית שלילה - אי) depend(תלוי) ◄ עצמאות היא לא להיות תלוי באף אחד,יקיר,1,0,0.0,0
326,Luxury,מותרות,למי שיש יכולת לקנות מותרות אומרים שהוא חייב ב&quot;לוקסוס&quot; (luxury),יקיר,1,0,0.0,0
327,Mobilize,"לנייד, להניע",הוא מוביל(mobil) - לכן תפקידו לנייד ממקום למקום,יקיר,1,0,0.0,0
328,Mobilize,"לנייד, להניע",טלפון נייד נקרא (mobile phone) - מכאן מבינים שנייד זה mobile,יקיר,1,0,0.0,0
329,Noble,אצילי,אדם שזוכה בפרס נובל(noble) הוא אדם אצילי,יקיר,1,0,0.0,0
330,Novel,חדש,"אחרי שהפרח נובל(novel) , צומח אחד חדש",יקיר,1,0,0.0,0
331,Offend,להעליב,מה שגרם לו להיות &quot;כבוי&quot; (off) הוא שבסוף(end) הנאום שלו כולם העליבו אותו,יקיר,1,0,0.0,0
332,Prejudice,דעה קדומה,Pre(לפני) - jud(לשפוט - judge) ◄ דעה קדומה היא ששופטים מישהו לפני שמכירים אותו,יקיר,1,0,0.0,0
333,Provoke,"להתגרות , להסית","פרובוקציה(provok) היא פעולה שמטרתה לעורר כעס, להתגרות או להסית",יקיר,1,0,0.0,0
334,Rapid,מהיר,ליודעי הספרדית - דומה למילה Rápido,יקיר,1,0,0.0,0
335,Tilt,להטות,תלתן(tilt) הוא ריבוע שהֻטָה ,יקיר,1,0,0.0,0
336,Track,מסלול,צעירים רבים טסים לדרום אמריקה לעשות טראקים (מסלולי הליכה),יקיר,1,0,0.0,0
337,Vanish,להיעלם,חומר הניקוי vanish גורם לכתם להיעלם,יקיר,1,0,0.0,0
338,Infiltrate,להסתנן,מזכיר מאד את המילה filter(פילטר - מסנן) -המים מסתננים דרך הפילטר בברז המים וכעת הם נקיים לשתיה,יקיר,1,0,0.0,0
339,Vanish,להיעלם,ואין(vain) איש(ish) - היעלמות,יקיר,1,0,0.0,0
340,Chariot,מרכבה,המרכבה של השר(char) יותר(iot) מפוארת משלי,יקיר,1,0,0.0,0
341,Corrupt,מושחת,ראש העיר אפתי(upt - לא אכפתי) אפילו כלפי האנשים הסובלים מקור(cor) - ולכן אני חושב שהוא מושחת,יקיר,1,0,0.0,0
342,Congregate,"התאסף, נקהל",לא היו שולחנות פנויות במסעדה ולכן התאסף קהל רב בשער(gate) של קפה גרג(greg),יקיר,1,0,0.0,0
344,Abstain,"להתנזר,להימנע ממשהו","בשביל abs(קוביות בבטן) , אין(ain) לאכול שוקולדים - צריך להתנזר מהם",יקיר,1,0,0.0,0
345,Alienation,"ניכור, הרחקה","Alien(חייזר) , tion(סיומת ההופך לשם פעולה) ◄ גרימה למישהו להרגיש כאילו הוא חייזר - מרוחק ומנוכר .",יקיר,1,0,0.0,0
346,Augment,"להרחיב, להגדיל",Aug(נשמע כמו huge - ענק) וment(סופית המייצגת פעולה/תהליך) -כדי להפוך משהו לענק צריך להגדיל ולהרחיב אותו,יקיר,1,0,0.0,0
347,Cater,לספק,Cater(כתר) - מי שיש לו כתר (דהיינו המלך) - הוא יכול לספק לעצמו מה שהוא רוצה,יקיר,1,0,0.0,0
348,Cheerful,"עליז, שמח","הוא עשה מלא(full) לחיים(cheers) - עכשיו הוא ממש שיכור, עליז ושמח",יקיר,1,0,0.0,0
349,Cheerful,"עליז, שמח",הוא קיבל מלא(full) עידוד(cheer) ולכן הוא כה עליז ושמח,יקיר,1,0,0.0,0
350,Concrete,בטון,"Con(כאן) , cre(כרה) , ete(את [חפירה]) ◄ הוא כרה כאן בורות באת כדי לשפוך לשם בטון שישמש לעמודים",יקיר,1,0,0.0,0
